"DeployIDs","Ptt","TagType","HistType","GMTDate","MonthNumb","LocationQuality","Latitude","Longitude","Sum","Bin1","Bin2","Bin3","Bin4","Bin5","Bin6","Bin7","Bin8","Bin9","Bin10","Bin11","Bin12","Bin13","Bin14","Bin15","Bin16","Bin17","Bin18","Bin19","Bin20","Bin21","Bin22","Bin23","Bin24"
"KOTE-773-09",40793.00,"Splash","Percent",40257.00,"03","3","65.35399628","-167.095993",,3.00,10.00,10.00,10.00,20.00,10.00,30.00,80.00,100.00,100.00,100.00,100.00,90.00,98.00,100.00,100.00,100.00,100.00,40.00,40.00,10.00,10.00,80.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40258.00,"03","3","65.36199951","-167.1159973",,100.00,100.00,100.00,80.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,60.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40259.00,"03","3","65.37000275","-167.1009979",,100.00,100.00,70.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,10.00,3.00,80.00,100.00,70.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40260.00,"03","3","65.33999634","-167.0310059",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,20.00,20.00,20.00,20.00,20.00,20.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40261.00,"03","3","65.33899689","-167.0019989",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40263.00,"03","2","65.34200287","-166.9290009",,30.00,20.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40264.00,"03","2","65.34200287","-166.9290009",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40265.00,"03","1","65.34500122","-167.0529938",,10.00,10.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,0.00,3.00,10.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40266.00,"03","0","65.33399963","-166.9929962",,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,3.00,0.00,0.00,0.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40267.00,"03","3","65.34300232","-167.0330048",,10.00,10.00,20.00,10.00,10.00,20.00,20.00,20.00,20.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00
"KOTE-773-09",40793.00,"Splash","Percent",40268.00,"03","3","65.34300232","-167.0330048",,0.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,10.00,10.00,10.00,3.00,0.00,0.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40269.00,"04","3","65.34400177","-167.0410004",,20.00,10.00,10.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40270.00,"04","3","65.35099792","-167.0789948",,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,10.00,20.00,30.00,20.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00
"KOTE-773-09",40793.00,"Splash","Percent",40271.00,"04","3","65.36799622","-167.0619965",,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40272.00,"04","3","65.36799622","-167.0619965",,20.00,20.00,10.00,10.00,10.00,10.00,60.00,100.00,100.00,70.00,90.00,80.00,10.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,90.00
"KOTE-773-09",40793.00,"Splash","Percent",40273.00,"04","3","65.34899902","-167.2440033",,100.00,100.00,100.00,100.00,100.00,100.00,90.00,10.00,10.00,10.00,10.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40274.00,"04","3","65.3809967","-167.3280029",,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,20.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,10.00,20.00,10.00,20.00
"KOTE-773-09",40793.00,"Splash","Percent",40275.00,"04","3","65.3809967","-167.3280029",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,50.00,50.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40276.00,"04","3","65.34799957","-167.2720032",,10.00,20.00,10.00,10.00,10.00,10.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40277.00,"04","3","65.34799957","-167.2720032",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,3.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,20.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40278.00,"04","2","65.34899902","-167.0679932",,10.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00
"KOTE-773-09",40793.00,"Splash","Percent",40279.00,"04","3","65.35800171","-167.1210022",,20.00,10.00,20.00,20.00,10.00,20.00,20.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40280.00,"04","3","65.33899689","-167.0319977",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40281.00,"04","3","65.33899689","-167.0319977",,20.00,100.00,100.00,100.00,100.00,100.00,50.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,60.00
"KOTE-773-09",40793.00,"Splash","Percent",40282.00,"04","3","65.36799622","-166.9900055",,100.00,100.00,90.00,100.00,70.00,3.00,10.00,10.00,10.00,30.00,40.00,100.00,80.00,3.00,3.00,10.00,10.00,10.00,3.00,3.00,3.00,10.00,3.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40283.00,"04","3","65.36799622","-166.9900055",,20.00,100.00,100.00,100.00,100.00,100.00,80.00,3.00,3.00,70.00,0.00,3.00,0.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40284.00,"04","3","65.34600067","-167.1130066",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,0.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,20.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40285.00,"04","3","65.35700226","-167.0789948",,0.00,3.00,10.00,10.00,20.00,10.00,20.00,10.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,90.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40286.00,"04","3","65.35700226","-167.0789948",,100.00,100.00,100.00,100.00,100.00,20.00,10.00,10.00,3.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40287.00,"04","3","65.34799957","-167.102005",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40288.00,"04","2","65.35600281","-167.1790009",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,10.00,20.00,10.00,10.00,10.00,90.00,90.00,30.00,100.00,100.00,100.00,80.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40289.00,"04","3","65.3710022","-167.1419983",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,30.00,30.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,90.00,100.00,100.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40290.00,"04","3","65.3710022","-167.1419983",,20.00,10.00,10.00,10.00,10.00,10.00,10.00,100.00,100.00,100.00,100.00,30.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40291.00,"04","3","65.34999847","-167.2180023",,10.00,10.00,10.00,10.00,10.00,20.00,10.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,90.00,100.00,100.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40292.00,"04","2","65.35299683","-167.1730042",,100.00,50.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
"KOTE-773-09",40793.00,"Splash","Percent",40293.00,"04","3","65.35700226","-167.2189941",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-773-09",40793.00,"Splash","Percent",40294.00,"04","3","65.35700226","-167.2189941",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40295.00,"04","2","65.36000061","-167.0330048",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40296.00,"04","2","65.36000061","-167.0330048",,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,80.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40297.00,"04","2","65.36599731","-167.2890015",,100.00,90.00,10.00,10.00,10.00,90.00,100.00,100.00,100.00,98.00,80.00,10.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40298.00,"04","3","65.36199951","-167.427002",,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,3.00,3.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40299.00,"05","3","65.36699677","-167.0809937",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,3.00,0.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00,3.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40300.00,"05","3","65.36699677","-167.0809937",,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00
"KOTE-773-09",40793.00,"Splash","Percent",40301.00,"05","2","65.35500336","-167.0619965",,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,10.00,3.00,3.00,3.00,10.00,10.00,40.00,100.00,100.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40302.00,"05","3","65.37999725","-167.1759949",,100.00,100.00,100.00,50.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,100.00,100.00,100.00,100.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40303.00,"05","3","65.37999725","-167.1759949",,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,80.00,100.00,100.00,30.00,3.00,10.00,10.00,10.00,10.00,10.00,20.00,30.00,100.00,100.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40304.00,"05","3","65.35800171","-167.2519989",,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,10.00,10.00,10.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40305.00,"05","3","65.35800171","-167.2519989",,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30.00,10.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,10.00,20.00,100.00
"KOTE-773-09",40793.00,"Splash","Percent",40306.00,"05","3","65.34200287","-167.1239929",,100.00,100.00,100.00,100.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40307.00,"05","3","65.34200287","-167.1239929",,10.00,3.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40308.00,"05","2","65.34799957","-167.0469971",,10.00,10.00,10.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40309.00,"05","2","65.34799957","-167.0469971",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40310.00,"05","3","65.35700226","-167.1889954",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40311.00,"05","3","65.35700226","-167.1889954",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,10.00,3.00,10.00,10.00,3.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40312.00,"05","3","65.35199738","-167.0509949",,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00,98.00,50.00,10.00,10.00,10.00,10.00,0.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40313.00,"05","3","65.35199738","-167.0509949",,10.00,20.00,10.00,10.00,20.00,20.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40314.00,"05","2","65.36599731","-167.1089935",,10.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,10.00,0.00,10.00,10.00,10.00,10.00,70.00,70.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40315.00,"05","2","65.28399658","-167.0140076",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,3.00,3.00,10.00,3.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40316.00,"05","3","65.36499786","-167.0619965",,10.00,10.00,20.00,20.00,90.00,100.00,100.00,100.00,100.00,100.00,60.00,3.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40317.00,"05","3","65.34100342","-167.0209961",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40318.00,"05","3","65.34100342","-167.0209961",,10.00,10.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,3.00,10.00,10.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40319.00,"05","2","65.33200073","-167.0610046",,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,3.00,3.00,3.00,3.00,10.00,10.00,3.00,3.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40320.00,"05","3","65.2440033","-167.1490021",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40321.00,"05","3","65.2440033","-167.1490021",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,0.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40322.00,"05","3","65.3710022","-167.1410065",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-773-09",40793.00,"Splash","Percent",40323.00,"05","2","65.90499878","-168.0820007",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,60.00,100.00,100.00,100.00,40.00,10.00,10.00,3.00,10.00,10.00,10.00,3.00
"KOTE-773-09",40793.00,"Splash","Percent",40324.00,"05","3","66.44300079","-168.0850067",,10.00,3.00,10.00,10.00,10.00,0.00,10.00,3.00,3.00,3.00,10.00,20.00,100.00,20.00,70.00,100.00,100.00,100.00,100.00,100.00,100.00,70.00,100.00,98.00
"KOTE-784-09",40795.00,"Splash","Percent",40210.00,"02","0","67.55200195","-165.5619965",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40211.00,"02","0","67.55200195","-165.5619965",,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40213.00,"02","B","67.83000183","-164.9779968",,10.00,10.00,10.00,10.00,3.00,0.00,0.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40214.00,"02",,,,,10.00,10.00,10.00,10.00,3.00,0.00,0.00,0.00,3.00,3.00,10.00,10.00,10.00,3.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40215.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40220.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40221.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40222.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40223.00,"02","1","67.84899902","-165.4490051",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40224.00,"02","2","67.81800079","-165.5180054",,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,0.00,3.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40225.00,"02","3","67.84100342","-165.5110016",,20.00,100.00,100.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,20.00
"KOTE-784-09",40795.00,"Splash","Percent",40226.00,"02","3","67.84100342","-165.5110016",,10.00,3.00,3.00,0.00,3.00,10.00,3.00,0.00,0.00,3.00,10.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,0.00,0.00,10.00,10.00,30.00
"KOTE-784-09",40795.00,"Splash","Percent",40227.00,"02","3","67.85099792","-165.5059967",,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,10.00,3.00,3.00,0.00,0.00,10.00,3.00,3.00,0.00,0.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40228.00,"02","3","67.84999847","-165.5079956",,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,10.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40229.00,"02","2","67.83799744","-165.5090027",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40230.00,"02","3","67.84300232","-165.5189972",,10.00,10.00,10.00,10.00,10.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40231.00,"02","3","67.84300232","-165.5189972",,10.00,10.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,3.00,10.00,3.00,10.00,10.00,3.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40232.00,"02","3","67.84700012","-165.5079956",,10.00,10.00,3.00,3.00,3.00,40.00,100.00,100.00,60.00,10.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40233.00,"02","3","67.84700012","-165.5079956",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40238.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40239.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40240.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40241.00,"03","1","67.77600098","-165.6289978",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,0.00,0.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTE-784-09",40795.00,"Splash","Percent",40242.00,"03","1","67.77600098","-165.6289978",,10.00,10.00,10.00,10.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40243.00,"03","A","67.78700256","-165.6360016",,3.00,3.00,3.00,3.00,10.00,3.00,0.00,0.00,3.00,0.00,0.00,3.00,10.00,10.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40244.00,"03","A","67.78700256","-165.6360016",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40253.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40254.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTE-784-09",40795.00,"Splash","Percent",40255.00,"03","2","67.95400238","-165.5130005",,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,10.00,30.00,100.00,100.00
