DeployIDs,Ptt,TagType,HistType,GMTDate,LocationQuality,Latitude,Longitude,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24
PL18SCM-158427,167948,UT,Percent,10/3/18 0:00,,,,,70,3,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,3,0,0,3,3
PL18SCM-158427,167948,UT,Percent,10/4/18 0:00,,,,,0,3,0,0,0,0,3,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/5/18 0:00,,,,,0,0,3,0,0,3,0,3,3,3,3,3,3,0,0,0,0,0,3,3,3,0,3,0
PL18SCM-158427,167948,UT,Percent,10/6/18 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0
PL18SCM-158427,167948,UT,Percent,10/7/18 0:00,,,,,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,3,3,3
PL18SCM-158427,167948,UT,Percent,10/8/18 0:00,,,,,80,100,100,100,100,100,100,60,3,0,0,70,100,98,100,100,100,100,100,100,100,98,100,100
PL18SCM-158427,167948,UT,Percent,10/12/18 0:00,,,,,0,0,0,3,0,0,0,0,3,3,3,0,0,3,3,3,0,3,0,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,10/14/18 0:00,,,,,3,0,3,3,3,40,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,10/21/18 0:00,,,,,0,0,0,0,0,0,0,0,3,0,3,3,3,10,3,3,0,3,3,3,3,0,0,0
PL18SCM-158427,167948,UT,Percent,10/22/18 0:00,,,,,0,3,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/23/18 0:00,,,,,0,0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,0,0,0,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,10/24/18 0:00,,,,,3,3,3,0,3,0,3,3,0,0,0,0,0,3,3,0,3,3,3,0,3,3,0,3
PL18SCM-158427,167948,UT,Percent,10/25/18 0:00,,,,,0,0,0,0,0,0,10,10,3,3,0,0,0,0,3,3,40,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,10/26/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,10/27/18 0:00,,,,,100,100,100,100,98,98,100,100,100,100,3,3,3,10,3,30,20,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,11/6/18 0:00,,,,,3,0,0,3,3,0,0,0,0,3,3,3,0,0,3,0,3,0,0,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,11/7/18 0:00,,,,,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,3,0,0,3
PL18SCM-158427,167948,UT,Percent,11/8/18 0:00,,,,,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3
PL18SCM-158427,167948,UT,Percent,11/10/18 0:00,,,,,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/12/18 0:00,,,,,3,3,3,3,0,3,3,0,0,0,0,0,0,0,3,70,100,20,3,0,3,0,10,0
PL18SCM-158427,167948,UT,Percent,11/13/18 0:00,,,,,30,30,20,3,80,100,98,10,3,90,10,3,30,90,100,10,30,90,100,10,60,40,3,0
PL18SCM-158427,167948,UT,Percent,11/14/18 0:00,,,,,3,100,100,100,10,3,3,3,30,70,98,60,100,100,100,100,100,30,0,0,0,10,100,100
PL18SCM-158427,167948,UT,Percent,11/15/18 0:00,,,,,100,100,40,0,40,100,100,100,90,0,3,80,100,100,10,3,10,3,3,0,0,3,0,3
PL18SCM-158427,167948,UT,Percent,11/16/18 0:00,,,,,0,0,10,3,0,0,0,0,3,10,3,10,3,0,0,3,0,0,0,0,0,3,3,3
PL18SCM-158427,167948,UT,Percent,11/17/18 0:00,,,,,3,0,0,3,3,3,3,0,0,0,0,3,3,0,70,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,11/18/18 0:00,,,,,100,100,100,100,100,100,100,100,60,0,0,3,10,100,100,100,100,100,100,100,100,60,100,100
PL18SCM-158427,167948,UT,Percent,11/19/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,0,3,3,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/20/18 0:00,,,,,3,3,0,0,3,0,0,3,3,3,3,0,0,0,3,0,0,0,3,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/23/18 0:00,,,,,10,3,3,3,3,3,3,0,3,3,0,0,3,10,20,3,3,0,3,3,3,3,3,10
PL18SCM-158427,167948,UT,Percent,11/24/18 0:00,,,,,3,3,3,3,3,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,11/25/18 0:00,,,,,0,0,10,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/26/18 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,3
PL18SCM-158427,167948,UT,Percent,11/27/18 0:00,,,,,3,0,3,3,3,3,3,0,3,3,3,3,0,0,0,0,3,3,3,0,3,3,3,3
PL18SCM-158427,167948,UT,Percent,11/28/18 0:00,,,,,3,3,3,3,0,0,0,0,3,3,3,3,0,3,3,3,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,11/29/18 0:00,,,,,0,0,3,3,0,3,3,0,3,3,3,0,0,3,3,0,3,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,12/1/18 0:00,,,,,90,0,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,12/2/18 0:00,,,,,3,3,3,3,3,0,0,3,3,3,0,0,0,0,0,0,0,3,70,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,12/4/18 0:00,,,,,100,20,0,0,3,3,0,3,3,0,0,0,0,0,3,0,0,3,3,0,3,0,0,3
PL18SCM-158427,167948,UT,Percent,12/5/18 0:00,,,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
PL18SCM-158427,167948,UT,Percent,12/8/18 0:00,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3
PL18SCM-158427,167948,UT,Percent,12/9/18 0:00,,,,,3,3,0,0,0,0,0,0,3,3,3,0,0,3,3,0,0,0,0,0,0,3,3,3
PL18SCM-158427,167948,UT,Percent,12/10/18 0:00,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,12/11/18 0:00,,,,,3,10,10,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,3,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/12/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,12/13/18 0:00,,,,,3,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3
PL18SCM-158427,167948,UT,Percent,12/17/18 0:00,,,,,0,0,0,0,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3
PL18SCM-158427,167948,UT,Percent,12/18/18 0:00,,,,,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/19/18 0:00,,,,,0,0,0,0,0,3,3,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/20/18 0:00,,,,,3,0,0,0,0,0,3,0,3,3,0,0,3,0,0,3,3,0,3,3,0,0,0,3
PL18SCM-158427,167948,UT,Percent,12/21/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,0,0,0,0,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,12/22/18 0:00,,,,,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,10,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/23/18 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/24/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/25/18 0:00,,,,,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/26/18 0:00,,,,,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,12/27/18 0:00,,,,,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/28/18 0:00,,,,,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/29/18 0:00,,,,,0,0,0,0,0,3,3,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,12/30/18 0:00,,,,,0,3,0,0,3,3,0,0,0,0,3,0,3,0,3,0,3,3,3,3,3,0,0,0
PL18SCM-158427,167948,UT,Percent,12/31/18 0:00,,,,,0,0,0,0,3,3,10,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/1/19 0:00,,,,,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/3/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/4/19 0:00,,,,,0,0,3,3,3,3,3,3,3,0,50,100,100,100,100,100,100,100,100,20,3,0,0,0
PL18SCM-158427,167948,UT,Percent,1/6/19 0:00,,,,,0,0,3,3,0,0,3,3,3,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/7/19 0:00,,,,,3,3,0,3,0,70,100,100,100,100,100,100,70,0,0,0,3,3,3,3,3,3,0,0
PL18SCM-158427,167948,UT,Percent,1/8/19 0:00,,,,,0,0,0,0,3,3,3,0,0,3,0,0,3,10,40,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,1/9/19 0:00,,,,,100,100,100,100,100,100,98,20,0,3,0,0,0,0,3,3,3,3,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/10/19 0:00,,,,,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
PL18SCM-158427,167948,UT,Percent,1/11/19 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,1/12/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,1/13/19 0:00,,,,,0,0,0,0,0,0,3,0,0,0,0,0,3,3,10,3,0,0,0,0,3,0,0,3
PL18SCM-158427,167948,UT,Percent,1/15/19 0:00,,,,,0,0,0,0,0,0,0,0,3,20,100,100,100,100,100,100,30,0,3,3,3,0,0,0
PL18SCM-158427,167948,UT,Percent,1/16/19 0:00,,,,,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/17/19 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,100,100,10,0,0,3,100
PL18SCM-158427,167948,UT,Percent,1/18/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,60,0,0,0,0,0,0,3,0,3,0,0
PL18SCM-158427,167948,UT,Percent,1/21/19 0:00,,,,,0,3,0,3,3,3,10,3,3,3,0,0,0,0,0,0,0,0,3,10,0,3,0,3
PL18SCM-158427,167948,UT,Percent,1/22/19 0:00,,,,,0,0,0,0,0,0,3,3,20,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,1/23/19 0:00,,,,,3,0,3,3,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,1/24/19 0:00,,,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,1/25/19 0:00,,,,,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,3,0
PL18SCM-158427,167948,UT,Percent,1/26/19 0:00,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/27/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,1/29/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,10,0,0,3,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,1/30/19 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,3,3,0,0
PL18SCM-158427,167948,UT,Percent,2/2/19 0:00,,,,,0,0,0,0,0,3,3,0,3,3,0,0,3,3,3,3,0,0,3,0,3,3,3,0
PL18SCM-158427,167948,UT,Percent,2/3/19 0:00,,,,,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,90,100,100,80,0,0,0
PL18SCM-158427,167948,UT,Percent,2/5/19 0:00,,,,,0,0,0,3,0,0,3,3,3,0,0,0,3,0,3,0,3,0,0,0,0,3,0,3
PL18SCM-158427,167948,UT,Percent,2/6/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,2/7/19 0:00,,,,,0,3,3,3,40,100,100,100,100,100,100,80,40,100,100,100,100,98,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,2/10/19 0:00,,,,,0,0,0,3,90,90,100,100,100,100,100,100,100,100,100,100,100,100,70,100,100,90,100,100
PL18SCM-158427,167948,UT,Percent,2/12/19 0:00,,,,,3,0,3,0,0,0,3,3,3,3,3,0,3,3,3,3,0,3,0,0,3,3,3,3
PL18SCM-158427,167948,UT,Percent,2/15/19 0:00,,,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/16/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,2/17/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/18/19 0:00,,,,,0,0,0,0,0,0,0,0,20,100,100,100,100,100,100,100,100,20,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/19/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,100,100,100,3,0,3,0,0
PL18SCM-158427,167948,UT,Percent,2/20/19 0:00,,,,,80,100,100,100,100,100,100,100,100,100,30,0,0,0,0,0,0,3,0,3,0,0,20,100
PL18SCM-158427,167948,UT,Percent,2/21/19 0:00,,,,,100,100,100,100,100,100,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/22/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/23/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/24/19 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,2/25/19 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3
PL18SCM-158427,167948,UT,Percent,2/26/19 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,10,3,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,2/27/19 0:00,,,,,3,0,0,3,0,0,0,0,0,3,3,0,3,0,3,3,3,0,0,3,3,3,0,0
PL18SCM-158427,167948,UT,Percent,2/28/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,3/1/19 0:00,,,,,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/2/19 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/3/19 0:00,,,,,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,3/4/19 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/5/19 0:00,,,,,0,0,0,3,3,0,3,3,3,3,3,3,3,0,3,10,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/6/19 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,3/7/19 0:00,,,,,20,20,0,3,20,10,3,3,0,3,3,0,3,0,3,0,3,0,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/8/19 0:00,,,,,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/10/19 0:00,,,,,3,3,3,3,0,3,3,3,0,3,3,3,0,3,0,0,3,0,0,0,0,10,0,0
PL18SCM-158427,167948,UT,Percent,3/11/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
PL18SCM-158427,167948,UT,Percent,3/12/19 0:00,,,,,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/13/19 0:00,,,,,30,100,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/14/19 0:00,,,,,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,100,100
PL18SCM-158427,167948,UT,Percent,3/17/19 0:00,,,,,100,100,100,80,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,3,10,30,0,0
PL18SCM-158427,167948,UT,Percent,3/18/19 0:00,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/19/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,100
PL18SCM-158427,167948,UT,Percent,3/22/19 0:00,,,,,3,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,3,3,3,3,3,0,0,0
PL18SCM-158427,167948,UT,Percent,3/23/19 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/24/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/25/19 0:00,,,,,0,0,0,3,0,3,3,0,3,0,0,0,3,3,0,3,3,0,3,3,0,3,0,0
PL18SCM-158427,167948,UT,Percent,3/26/19 0:00,,,,,0,0,3,3,3,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10
PL18SCM-158427,167948,UT,Percent,3/27/19 0:00,,,,,0,0,10,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/28/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/29/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/30/19 0:00,,,,,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,3/31/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/1/19 0:00,,,,,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/2/19 0:00,,,,,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,4/3/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/4/19 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/5/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/6/19 0:00,,,,,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10
PL18SCM-158427,167948,UT,Percent,4/7/19 0:00,,,,,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,20,3,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,4/8/19 0:00,,,,,3,0,0,0,0,3,0,3,0,0,0,0,0,0,10,10,0,10,0,30,100,100,100,100
PL18SCM-158427,167948,UT,Percent,4/9/19 0:00,,,,,100,100,100,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,100
PL18SCM-158427,167948,UT,Percent,4/11/19 0:00,,,,,3,0,0,0,3,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,4/12/19 0:00,,,,,3,0,3,0,3,0,0,3,3,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/13/19 0:00,,,,,0,0,30,100,100,80,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/14/19 0:00,,,,,0,0,3,0,0,0,3,3,3,3,70,100,100,100,100,50,0,3,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,4/15/19 0:00,,,,,30,20,40,0,0,3,0,3,3,3,0,3,3,3,0,0,0,0,0,20,100,100,100,100
PL18SCM-158427,167948,UT,Percent,4/16/19 0:00,,,,,100,100,100,90,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
PL18SCM-158427,167948,UT,Percent,4/23/19 0:00,,,,,0,0,3,0,3,3,0,3,20,100,100,100,100,100,40,0,0,3,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,4/24/19 0:00,,,,,3,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,20,100,100,100
PL18SCM-158427,167948,UT,Percent,4/25/19 0:00,,,,,100,100,100,100,20,0,0,3,0,3,0,0,0,0,0,0,90,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,5/13/19 0:00,,,,,0,40,40,3,20,20,30,3,20,70,98,60,50,70,98,80,90,70,30,60,20,30,20,40
PL18SCM-158427,167948,UT,Percent,5/22/19 0:00,,,,,80,50,10,20,3,20,10,30,20,3,0,0,0,0,3,3,10,10,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,5/23/19 0:00,,,,,0,0,0,3,0,60,100,100,100,100,100,100,100,100,100,100,100,100,100,98,90,90,100,100
PL18SCM-158427,167948,UT,Percent,5/24/19 0:00,,,,,100,100,40,3,3,98,100,100,100,100,100,100,100,100,100,100,100,40,3,3,3,3,3,3
PL18SCM-158427,167948,UT,Percent,5/27/19 0:00,,,,,100,100,90,3,0,3,60,100,100,100,100,100,100,100,100,100,100,100,80,40,100,98,100,100
PL18SCM-158427,167948,UT,Percent,5/29/19 0:00,,,,,50,3,0,0,0,0,3,3,3,100,100,100,100,100,100,3,3,50,3,3,3,40,100,90
PL18SCM-158427,167948,UT,Percent,5/31/19 0:00,,,,,100,100,100,100,98,3,3,3,3,70,90,100,100,100,100,100,100,100,100,100,100,100,100,60
PL18SCM-158427,167948,UT,Percent,6/1/19 0:00,,,,,100,100,100,80,3,0,0,3,20,100,50,30,100,100,80,90,100,100,100,100,30,80,90,98
PL18SCM-158427,167948,UT,Percent,6/3/19 0:00,,,,,100,100,100,100,100,98,40,0,0,3,0,3,60,100,100,100,98,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/4/19 0:00,,,,,100,100,100,100,100,100,100,3,3,3,3,90,50,100,100,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/5/19 0:00,,,,,100,100,100,100,100,100,100,50,3,3,3,50,10,100,100,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/6/19 0:00,,,,,80,10,100,100,100,98,100,90,10,3,0,10,0,10,98,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/7/19 0:00,,,,,80,0,50,100,100,100,100,100,100,30,0,3,0,3,70,100,100,100,100,100,100,100,100,98
PL18SCM-158427,167948,UT,Percent,6/8/19 0:00,,,,,100,20,10,0,0,0,0,3,3,90,30,0,3,3,3,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/9/19 0:00,,,,,100,60,0,0,80,100,100,100,100,100,100,100,50,0,0,0,60,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/10/19 0:00,,,,,100,100,20,0,3,0,3,0,20,100,100,100,40,0,10,3,40,100,90,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/11/19 0:00,,,,,98,100,60,3,10,50,80,98,100,100,100,100,100,80,0,3,3,0,80,100,70,100,100,80
PL18SCM-158427,167948,UT,Percent,6/12/19 0:00,,,,,70,100,50,0,3,3,3,0,10,100,100,100,90,98,100,80,0,0,0,0,10,98,90,100
PL18SCM-158427,167948,UT,Percent,6/14/19 0:00,,,,,0,30,98,50,30,3,0,0,0,3,70,100,100,90,90,100,90,20,3,0,3,20,20,20
